Item_MRP,Item_Outlet_Sales,Item_Visibility,est.year,Item_Visibility_MeanRatio,NIT_DR,NIT_FD,NIT_NC,OS_High,OS_Medium,OS_Small,OT_Grocery Store,OT_Supermarket Type1,OT_Supermarket Type2,OT_Supermarket Type3,OLT_Tier 1,OLT_Tier 2,OLT_Tier 3,IF_LF,IF_reg
190.053,,0.070394702,28,1.798190833,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
146.776,,0.02407688,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
193.5794,,0.016609327,28,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
59.9536,,0.071563651,14,0.931077934,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
123.973,,0.032284472,28,1.136442728,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
144.5444,,0.055063016,9,0.998880835,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
157.363,,0.04093573,11,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
60.4878,,0.239568811,15,1.556014394,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
205.798,,0.007652987,26,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
92.9436,,0.10956353,14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
249.7408,,0.153942031,15,1.464116667,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
58.1246,,0.115592409,16,0.87472879,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
200.0084,,0.046048229,11,1.333264057,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
180.8292,,0.091720302,14,1.038572235,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
118.944,,0.203400773,15,1.556014395,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
99.3016,,0.046870135,28,1.031938511,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
101.699,,0.044502932,6,1.032835787,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
205.998,,0.008735936,16,1.141506727,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
54.1614,,0.285077835,15,1.604702884,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
38.119,,0.041465078,11,0.92416035,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
103.8332,,0.014289425,26,0.91281912,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
90.583,,0.062851683,16,0.922289916,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
176.037,,0.017058723,9,0.998880823,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
190.0846,,0.110580006,26,0.921522412,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
52.2298,,0.021310584,4,0.926046931,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
232.7616,,0.101598896,15,1.556014393,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
155.9314,,0.146707582,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
77.1354,,0.075245304,4,0.926046931,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
56.0272,,0.023951515,26,0.957763341,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
263.6884,,0.069828759,4,0.878292062,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
100.47,,0.183403018,16,0.922289915,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
77.0986,,0.091011438,28,1.531537201,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
228.6668,,0.062868628,28,1.136113825,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
151.7682,,0.064321473,4,0.962406474,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
197.611,,0.027080602,16,1.03690349,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
209.1928,,0.023010532,14,0.876088767,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
144.6102,,0.038520943,9,0.998880831,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
147.6102,,0.049262588,11,0.876502762,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
151.505,,0.146272238,9,1.031978263,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
42.6428,,0.023042273,28,0.994677827,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
99.4016,,0.122281599,9,0.958917087,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
151.7366,,0.054677324,4,1.028941042,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
95.841,,0.017089325,6,0.934891002,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
97.2752,,0.108238986,16,0.958721283,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
163.6526,,0.005987891,14,0.923723892,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
207.8296,,0.039033732,9,0.929456821,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
117.4492,,0.055806016,28,0.925130822,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
217.4166,,0.062307997,28,1.678213186,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
241.4196,,0.022243204,26,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
152.7998,,0.086808977,4,1.146292853,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
77.8644,,0.051607098,9,1.036763962,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
171.9422,,0.177546973,26,0.928858987,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
46.006,,0.281955554,15,1.464116668,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
240.0222,,0.029061192,4,1.040360617,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
161.0578,,0.017786864,16,0.999069751,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
77.167,,0.04513213,6,1.033590327,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
231.201,,0.070632902,26,1.159354425,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
186.5898,,0.029175827,6,1.042825491,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
105.5622,,0.10429446,11,0.924160348,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
244.1144,,0.049239282,26,1.123018134,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
128.7994,,0.055117075,9,1.036763952,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
66.4484,,0.069961219,28,0.917823684,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
103.1964,,0.016044864,14,0.960051342,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
51.7982,,0.042145893,26,0.998238349,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
35.5874,,0.021700021,14,1.000623054,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
118.015,,0.014423523,16,1.036903511,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
150.0734,,0.049319685,16,0.863188587,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
49.6692,,0.081387725,28,1.614810595,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
53.2956,,0.057429676,11,1.038720705,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
195.011,,0.042794507,4,0.926046944,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
87.7172,,0.042966544,16,0.922289906,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
179.866,,0.044984953,28,0.870492885,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
197.9426,,0.062440359,14,1.039006589,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
115.2518,,0.099960144,11,1.143926691,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
117.7124,,0.021316704,11,0.931517927,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
60.5194,,0.048782082,16,0.929632598,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
154.4998,,0.086591206,14,1.143417237,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
97.87,,0.135282803,14,0.931077934,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
166.5474,,0.01261332,6,1.042768662,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
91.5146,,0.069557245,11,0.924160343,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
75.867,,0.1551444,15,1.928058934,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
103.7332,,0.026174636,28,0.917662322,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
150.805,,0.082381676,15,1.556014387,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
225.272,,0.099788242,9,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
37.3164,,0.041629595,6,0.93489099,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
64.0826,,0.111199491,9,0.998880837,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
182.295,,0.043941955,4,0.933419538,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
105.9622,,0.007350267,16,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
99.3042,,0.020545487,16,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
97.641,,0.133171307,28,1.531537201,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
262.7594,,0.089452302,9,0.929456818,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
86.8856,,0.053847216,16,0.958561034,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
219.6166,,0.069382034,4,0.878292067,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
99.47,,0.059687962,6,0.879676617,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
218.3798,,0.08789759,11,1.030157473,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
195.7478,,0.160104378,14,0.96044378,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
264.6884,,0.116404843,15,1.464116663,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
60.0194,,0.145045421,28,1.531537198,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
219.5166,,0.069207981,14,0.876088768,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
141.3838,,0.045162424,6,0.934890977,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
172.7422,,0.135733218,16,1.036139809,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
239.3538,,0.059202419,28,1.031674965,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
258.162,,0.051424565,26,1.035277565,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
198.7742,,0.053621283,16,0.922289912,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
150.2734,,0.025181597,11,1.029580499,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
178.066,,0.03067961,6,0.92750676,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
170.3764,,0.052782711,15,1.464116672,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
256.4014,,0.16056791,26,0.998238345,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
131.2626,,0.063175326,16,0.929632601,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
242.9512,,0.014446383,6,1.038767761,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
186.0898,,0.227609738,28,1.99905135,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
182.6976,,0.026256897,15,1.464116683,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
118.8808,,0.044764726,28,0.870492876,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
112.6518,,0.035578149,11,0.876502766,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
54.964,,0.237725726,28,1.678316624,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
113.0544,,0.122466933,16,0.954307849,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
123.5072,,0.030944625,16,0.874728798,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
147.176,,0.065315421,11,1.030157474,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
139.918,,0.012546822,28,1.022855038,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
212.856,,0.009774419,9,0.922115512,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
105.8596,,0.016210706,16,0.874728804,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
141.9128,,0.026478367,4,1.176696364,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
251.0408,,0.092492086,6,0.879676615,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
74.9038,,0.008566545,16,0.874728829,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
122.3388,,0.075485441,26,0.874000869,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
224.4088,,0.056978251,9,0.922115512,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
94.7778,,0.202948268,15,1.60509049,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
221.0482,,0.036382541,14,0.931077932,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
74.6038,,0.011423298,9,0.929456846,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
184.3292,,0.05360606,28,0.994231718,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
102.899,,0.102972092,28,0.91697649,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
143.3812,,0.105740196,6,0.963553233,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
186.8898,,0.099912316,16,1.036618415,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
90.8462,,0.042158587,6,1.043071333,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
40.0164,,0.01936859,9,1.035943904,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
98.9726,,0.027001133,6,1.04200064,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
97.87,,0.031623019,6,1.004720907,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
108.0254,,0.055210913,4,1.157355145,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
84.2908,,0.058512492,4,1.146624693,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
55.9614,,0.013176896,9,1.347354499,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
35.8558,,0.076720455,16,0.874728793,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
217.3166,,0.04779447,28,1.032181774,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
182.1292,,0.08831384,11,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
198.5768,,0.061335582,15,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
34.89,,0.038474607,9,0.958397153,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
75.238,,0.058422401,9,1.036707428,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
142.5154,,0.078322557,9,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
222.3114,,0.055422895,9,0.998880835,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
52.4324,,0.069424963,16,0.874728787,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
116.7834,,0.013027225,26,0.998238381,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
124.602,,0.046051414,28,1.678213172,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
76.8354,,0.126255345,28,0.917823685,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
107.2622,,0.029353119,28,0.870492888,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
38.6822,,0.012743738,11,1.154219598,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
108.2938,,0.055023254,15,1.46411666,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
166.4184,,0.062225629,28,0.925130816,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
122.7388,,0.042291451,16,0.922289923,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
119.9782,,0.034652619,16,0.874728787,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
144.647,,0.015224339,4,0.92604696,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
196.3768,,0.100548318,14,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
51.9298,,0.174402008,11,0.876502765,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
44.1086,,0.096617312,14,0.864399404,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
166.6158,,0.034182922,6,1.148432255,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
112.6886,,0.037591645,26,1.030190884,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
162.9868,,0.06991841,15,1.603719291,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
90.2488,,0.063714498,28,1.614810597,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
131.5968,,0.102835238,26,1.123018143,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
89.5146,,0.163505748,28,1.531537202,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
126.5046,,0.063451474,15,1.556014395,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
89.4514,,0.066935112,15,1.420503798,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
41.7112,,0.066809761,14,1.062084322,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
78.3986,,0.06519584,11,1.001095884,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
210.8244,,0.017704532,26,1.023913793,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
105.028,,0.013301702,28,0.917823677,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
100.5384,,0.06057989,28,0.954078639,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
88.1514,,0.03005585,6,1.148767681,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
176.9028,,0.125079268,28,0.925130816,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
34.1558,,0.082529103,28,1.022855026,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
114.3834,,0.175359775,6,1.066894757,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
61.7536,,0.055735508,14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
169.7816,,0.065787291,4,1.353098937,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
167.2842,,0.011043976,6,0.927506757,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
41.2454,,0.041241272,9,0.958771525,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
224.8088,,0.057311381,6,0.927506768,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
181.9608,,0.132357566,15,1.603719285,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
165.2526,,0.037243966,14,0.923175314,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
153.1682,,0.06327325,26,0.928858992,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
172.7106,,0.080257683,6,1.004720896,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
132.0626,,0.063303448,11,0.931517932,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
178.7686,,0.024531894,28,0.870492874,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
156.4604,,0.015437518,26,1.041609106,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
148.1076,,0.025867549,28,0.99467784,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
34.9874,,0.021662238,9,0.998880819,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
131.4284,,0.0122633,16,0.958501915,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
110.7202,,0.047228313,9,1.123740927,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
146.9444,,0.03709482,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
256.333,,0.146972598,28,1.998904581,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
48.3034,,0.007229947,11,1.039307946,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
171.779,,0.027611824,9,1.123740922,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
193.4162,,0.050418702,14,1.038306988,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
178.437,,0.017061949,16,0.999069723,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
145.2128,,0.065382126,26,0.921522407,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
189.6214,,0.041857932,9,0.998880845,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
164.7868,,0.120988121,4,0.933419534,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
170.8106,,0.135620265,26,1.027402746,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
171.408,,0.07747657,28,1.531537201,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
258.5962,,0.020239317,11,0.931517923,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
117.1492,,0.038404703,15,1.603719276,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
40.6138,,0.105023222,26,1.027216985,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
141.6812,,0.105308924,14,0.959623284,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
184.9608,,0.175184487,16,1.141895634,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
44.606,,0.053263687,14,1.173379757,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
108.6912,,0.041738399,16,0.922289911,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
259.8594,,0.089650666,11,0.931517925,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
48.035,,0.256919126,15,1.735086711,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
156.3288,,0.050041563,14,1.029857103,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
119.0098,,0.073025471,11,0.876502763,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
185.0266,,0.079428844,14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
125.7388,,0.100155997,9,0.874563393,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
42.6086,,0.076841095,9,0.922115517,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
105.9964,,0.037948091,28,1.022521034,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
174.937,,0.081787519,16,0.959098434,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
52.7956,,0.113246012,9,0.922115517,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
183.0634,,0.107368929,28,1.027923126,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
218.1508,,0.024970259,26,0.874000872,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
107.328,,0.099524363,4,0.933419533,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
117.3782,,0.042618956,16,0.87472879,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
169.779,,0.005503734,28,0.994231723,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
105.9938,,0.148044603,9,0.92945682,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
151.7998,,0.107443288,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
116.1808,,0.044982556,16,0.874728788,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
129.7994,,0.054860542,28,1.031938512,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
55.993,,0.097258937,11,0.931517923,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
60.1194,,0.044081944,4,0.962626706,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
182.8608,,0.079061378,9,0.957952465,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
147.4418,,0.014219927,9,1.036422367,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
148.5392,,0.139336364,26,1.02721698,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
109.1596,,0.084312514,6,1.042581892,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
148.9392,,0.010712295,28,1.026425993,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
122.3098,,0.109993108,6,0.927506765,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
33.9874,,0.111904005,6,1.158313282,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
185.424,,0.019127291,4,1.003139523,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
190.4872,,0.041668881,16,1.036139799,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
158.263,,0.08783053,9,1.141679707,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
121.1756,,0.008681751,4,0.93341955,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
154.563,,0.064131575,6,1.030563075,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
88.0514,,0.1432701,4,0.933419534,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
44.8086,,0.071280135,11,0.931517921,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
168.6158,,0.084623634,11,1.038241125,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
194.2162,,0.032719454,4,1.00313955,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
41.6138,,0.026353021,9,0.998880851,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
62.1194,,0.043903102,16,0.958721295,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
226.3694,,0.069892283,28,1.531537199,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
195.5478,,0.160180036,11,0.960897642,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
61.7194,,0.083310458,6,0.879676618,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
166.7158,,0.084796386,4,1.040360607,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
176.3396,,0.027064283,9,1.037008353,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
230.6668,,0.084723678,28,0.917823682,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
61.0536,,0.071452562,16,0.929632612,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
115.6518,,0.076759076,16,0.999069752,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
50.3692,,0.019196373,9,0.929456817,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
39.3796,,0.08473758,9,0.9585835,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
57.9588,,0.052302143,9,1.036422414,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
110.0544,,0.010935766,14,0.876088757,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
196.3794,,0.076591246,6,1.033590322,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
141.2838,,0.14689096,14,1.03881706,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
228.2036,,0.022516587,4,0.926046924,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
154.0656,,0.101142513,15,1.605090489,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
121.1756,,0.008695437,6,0.934891002,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
130.0994,,0.141463034,4,0.926046938,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
187.824,,0.115178912,28,1.677568328,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
62.2194,,0.159843921,4,0.926046934,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
175.037,,0.066685917,28,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
185.6608,,0.092104198,11,0.960445813,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
98.37,,0.135346732,11,0.931517923,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
106.528,,0.12986712,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
236.5564,,0.058032403,9,1.027302429,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
108.257,,0.044839188,15,1.464116667,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
150.7366,,0.132777749,15,1.735658501,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
